,vid_id,ad_view
7729,VID_8543,93
7730,VID_18672,11
7731,VID_18178,0
7732,VID_23567,0
7733,VID_5316,7
7734,VID_14029,7
7735,VID_17924,3
7736,VID_17516,5
7737,VID_10619,0
7738,VID_13580,38
7739,VID_13923,0
7740,VID_10723,10
7741,VID_15057,15
7742,VID_17841,1627
7743,VID_22968,125
7744,VID_791,8
7745,VID_617,10
7746,VID_4383,0
7747,VID_23611,218
7748,VID_20396,1541
7749,VID_2123,396
7750,VID_5815,10
7751,VID_3671,19
7752,VID_802,10
7753,VID_17002,10
7754,VID_10565,9
7755,VID_6828,3
7756,VID_6426,9
7757,VID_16005,0
7758,VID_8947,15
7759,VID_149,14
7760,VID_9661,0
7761,VID_3674,5
7762,VID_9102,0
7763,VID_23375,5
7764,VID_6236,41
7765,VID_9935,3
7766,VID_15403,0
7767,VID_2985,13
7768,VID_13620,7
7769,VID_2093,5
7770,VID_3067,4
7771,VID_6724,0
7772,VID_10706,5
7773,VID_12871,15
7774,VID_17781,11
7775,VID_15348,5
7776,VID_262,216
7777,VID_11547,4
7778,VID_1121,4
7779,VID_402,4
7780,VID_8223,11
7781,VID_22197,0
7782,VID_10907,8
7783,VID_7503,3
7784,VID_5978,0
7785,VID_5952,15
7786,VID_916,0
7787,VID_16769,6
7788,VID_2954,8
7789,VID_4046,11
7790,VID_17053,13
7791,VID_5404,8
7792,VID_7077,8
7793,VID_84,4
7794,VID_17087,5
7795,VID_5579,22
7796,VID_14726,5
7797,VID_17621,0
7798,VID_5885,8
7799,VID_20203,11
7800,VID_7701,2978
7801,VID_20099,19
7802,VID_3236,6
7803,VID_19013,2
7804,VID_21688,0
7805,VID_13544,17
7806,VID_15586,19
7807,VID_6249,19
7808,VID_3969,15
7809,VID_2728,44
7810,VID_12235,5
7811,VID_16067,0
7812,VID_15083,117
7813,VID_21143,112
7814,VID_7389,2
7815,VID_7405,0
7816,VID_19975,8
7817,VID_13595,42
7818,VID_19444,12
7819,VID_17191,0
7820,VID_13991,5
7821,VID_12365,20
7822,VID_2629,2
7823,VID_9543,57
7824,VID_17398,17
7825,VID_16943,8
7826,VID_3972,8
7827,VID_18675,9
7828,VID_3624,1
7829,VID_5407,13
7830,VID_15170,8
7831,VID_8886,13
7832,VID_10579,9
7833,VID_6658,11
7834,VID_22386,6
7835,VID_18513,2
7836,VID_19074,7
7837,VID_8524,166
7838,VID_12135,10
7839,VID_1718,31
7840,VID_7412,4
7841,VID_8309,3
7842,VID_182,33
7843,VID_13436,1373
7844,VID_16904,4
7845,VID_13214,57
7846,VID_294,0
7847,VID_8478,9
7848,VID_10481,7
7849,VID_18958,91
7850,VID_12424,3
7851,VID_9387,5723
7852,VID_10460,1
7853,VID_7164,2
7854,VID_4706,0
7855,VID_14480,6
7856,VID_1446,28
7857,VID_1995,8
7858,VID_22544,11
7859,VID_11975,11
7860,VID_675,4
7861,VID_19755,9
7862,VID_10646,122
7863,VID_2549,0
7864,VID_5480,10
7865,VID_4514,78
7866,VID_10899,9
7867,VID_3573,0
7868,VID_5753,1
7869,VID_23596,5
7870,VID_16203,4
7871,VID_2463,7
7872,VID_21807,45
7873,VID_16103,2
7874,VID_21266,8
7875,VID_5365,32
7876,VID_7497,6
7877,VID_13829,8
7878,VID_18382,17
7879,VID_5014,7
7880,VID_19879,0
7881,VID_20333,6
7882,VID_23578,5
7883,VID_8743,270
7884,VID_15709,47
7885,VID_16774,3
7886,VID_2756,5
7887,VID_20158,7
7888,VID_15226,8
7889,VID_15620,0
7890,VID_15878,0
7891,VID_13221,3
7892,VID_9764,107
7893,VID_1130,8
7894,VID_13049,23
7895,VID_1953,9
7896,VID_10645,0
7897,VID_3810,9
7898,VID_3280,9
7899,VID_4655,0
7900,VID_20083,21
7901,VID_22404,73
7902,VID_2978,235
7903,VID_22782,5
7904,VID_18288,963
7905,VID_20440,161
7906,VID_6156,5
7907,VID_15748,96
7908,VID_8635,232
7909,VID_23031,54
7910,VID_7806,3
7911,VID_11158,0
7912,VID_3708,2
7913,VID_21878,16
7914,VID_23630,0
7915,VID_13965,16
7916,VID_21867,10
7917,VID_21630,0
7918,VID_10037,7
7919,VID_5425,14
7920,VID_6579,9
7921,VID_5783,8
7922,VID_19091,14
7923,VID_250,4
7924,VID_13899,5
7925,VID_20798,11
7926,VID_1969,1056
7927,VID_4460,0
7928,VID_21761,0
7929,VID_13914,0
7930,VID_5083,0
7931,VID_12574,5
7932,VID_11835,6
7933,VID_16824,0
7934,VID_22797,2
7935,VID_7920,62
7936,VID_17282,35
7937,VID_16013,4
7938,VID_11445,11
7939,VID_11855,34
7940,VID_11652,0
7941,VID_14294,7
7942,VID_4043,13
7943,VID_4360,5
7944,VID_9338,90
7945,VID_3401,17
7946,VID_656,6
7947,VID_17280,0
7948,VID_1791,21
7949,VID_9731,30
7950,VID_16630,5
7951,VID_17694,11
7952,VID_14683,27
7953,VID_1854,7
7954,VID_2142,448
7955,VID_4338,0
7956,VID_17744,6
7957,VID_2867,22
7958,VID_20972,0
7959,VID_22792,18
7960,VID_4274,54
7961,VID_20146,5
7962,VID_9708,585
7963,VID_5536,17
7964,VID_22983,58
7965,VID_17625,16
7966,VID_16869,0
7967,VID_22047,1272
7968,VID_3140,8
7969,VID_3813,34
7970,VID_3999,21
7971,VID_20787,0
7972,VID_11409,10
7973,VID_20163,8
7974,VID_22369,0
7975,VID_7500,1
7976,VID_7724,515
7977,VID_20622,7
7978,VID_18177,8
7979,VID_4787,24
7980,VID_2530,2
7981,VID_23542,17
7982,VID_6939,137
7983,VID_19746,6
7984,VID_19366,4
7985,VID_7090,24
7986,VID_12786,33
7987,VID_10466,0
7988,VID_21665,130
7989,VID_4258,13
7990,VID_19098,161
7991,VID_17372,0
7992,VID_19771,31
7993,VID_1521,3
7994,VID_19360,2
7995,VID_10218,19
7996,VID_4273,4
7997,VID_19121,347
7998,VID_4504,1263
7999,VID_7872,5
8000,VID_8376,0
8001,VID_13006,24
8002,VID_9889,184
8003,VID_11601,13
8004,VID_12677,0
8005,VID_3941,6
8006,VID_14479,10
8007,VID_10233,0
8008,VID_22319,8
8009,VID_6651,2
8010,VID_11533,3
8011,VID_8788,14
8012,VID_21046,6
8013,VID_3618,44
8014,VID_7785,0
8015,VID_12889,21
8016,VID_15641,3
8017,VID_10320,60
8018,VID_3075,0
8019,VID_10421,16
8020,VID_21437,22
8021,VID_3389,4
8022,VID_22527,12
8023,VID_476,1
8024,VID_6802,11
8025,VID_6450,8
8026,VID_10408,0
8027,VID_20323,4
8028,VID_19756,44
8029,VID_19544,6
8030,VID_29,0
8031,VID_15618,0
8032,VID_23702,34
8033,VID_15624,2
8034,VID_19539,4
8035,VID_9836,13
8036,VID_19666,9
8037,VID_6113,37
8038,VID_12918,12
8039,VID_20877,61
8040,VID_15887,1522
8041,VID_10546,13
8042,VID_16654,3
8043,VID_23331,6
8044,VID_14676,140
8045,VID_10086,52
8046,VID_19352,5
8047,VID_10072,16
8048,VID_10685,29
8049,VID_11811,17
8050,VID_13370,18
8051,VID_15195,11
8052,VID_8548,4337
8053,VID_20518,278
8054,VID_19090,15
8055,VID_6508,4
8056,VID_20863,35
8057,VID_2418,3
8058,VID_17359,0
8059,VID_17189,3
8060,VID_20993,5
8061,VID_6916,5
8062,VID_6176,7
8063,VID_22038,12
8064,VID_21913,6
8065,VID_17024,0
8066,VID_14160,0
8067,VID_19848,0
8068,VID_22308,0
8069,VID_15318,2
8070,VID_15886,14
8071,VID_15011,279
8072,VID_8404,1
8073,VID_16132,31
8074,VID_9328,13
8075,VID_22524,126
8076,VID_3491,20
8077,VID_22120,6
8078,VID_14351,30
8079,VID_19686,4
8080,VID_14035,8
8081,VID_6583,10
8082,VID_12274,16
8083,VID_12301,43
8084,VID_13408,4
8085,VID_21313,7
8086,VID_14861,2
8087,VID_9910,384
8088,VID_11639,0
8089,VID_19814,0
8090,VID_7534,0
8091,VID_22291,37
8092,VID_3744,1352
8093,VID_7588,17
8094,VID_12490,11
8095,VID_11462,6
8096,VID_7763,0
8097,VID_2775,6
8098,VID_16924,15
8099,VID_5175,0
8100,VID_18363,8
8101,VID_698,13
8102,VID_17321,27
8103,VID_4651,8
8104,VID_9566,22
8105,VID_14177,1
8106,VID_12566,6
8107,VID_12354,81
8108,VID_6053,14
8109,VID_21906,18
8110,VID_1884,102
8111,VID_3635,1
8112,VID_17160,0
8113,VID_10798,376
8114,VID_1730,0
8115,VID_16601,8
8116,VID_11310,9
8117,VID_17445,59
8118,VID_8479,0
8119,VID_13055,0
8120,VID_18835,0
8121,VID_13783,35
8122,VID_11737,4
8123,VID_48,25
8124,VID_16453,228
8125,VID_18302,304
8126,VID_4140,30
8127,VID_2001,0
8128,VID_15636,12
8129,VID_14764,0
8130,VID_11110,4
8131,VID_13381,0
8132,VID_8468,4661
8133,VID_11128,7
8134,VID_3666,11
8135,VID_18029,0
8136,VID_15330,8
8137,VID_3431,7
8138,VID_17766,8
8139,VID_22846,60
8140,VID_16463,19
8141,VID_21316,16
8142,VID_13310,0
8143,VID_8202,1
8144,VID_11210,12
8145,VID_14630,6
8146,VID_22366,19
8147,VID_2253,13
8148,VID_4197,14
8149,VID_21955,13
8150,VID_5113,8
8151,VID_5524,0
8152,VID_6349,13
8153,VID_21057,44
8154,VID_17348,482
8155,VID_5794,8
8156,VID_11215,0
8157,VID_21793,14
8158,VID_6388,11
8159,VID_1393,8
8160,VID_17997,12
8161,VID_22688,12
8162,VID_4511,0
8163,VID_18605,6
8164,VID_21101,14
8165,VID_19946,16
8166,VID_23078,4
8167,VID_2610,26
8168,VID_1859,10
8169,VID_3438,14
8170,VID_17493,65
8171,VID_18444,17
8172,VID_23656,703
8173,VID_1534,8
8174,VID_19611,6
8175,VID_1915,25
8176,VID_350,0
8177,VID_7003,16
8178,VID_21006,13
8179,VID_11266,1286
8180,VID_9475,0
8181,VID_17526,23
8182,VID_16317,0
8183,VID_1288,6
8184,VID_6290,35
8185,VID_11810,17
8186,VID_10363,13
8187,VID_19805,0
8188,VID_23149,64
8189,VID_20139,12
8190,VID_12653,12
8191,VID_23504,17
8192,VID_7720,18
8193,VID_19871,0
8194,VID_3364,2
8195,VID_21471,19
8196,VID_18057,2
8197,VID_8029,19
8198,VID_23746,22
8199,VID_1318,13
8200,VID_1237,8
8201,VID_12081,6
8202,VID_9786,56
8203,VID_16920,72
8204,VID_6533,5
8205,VID_6137,19
8206,VID_16261,0
8207,VID_15307,1
8208,VID_4312,8
8209,VID_3133,5
8210,VID_19877,0
8211,VID_9875,5
8212,VID_14567,5
8213,VID_6408,17
8214,VID_9941,9
8215,VID_8735,144
8216,VID_14373,3831
8217,VID_1206,4
8218,VID_13749,1454
8219,VID_1832,0
8220,VID_18021,0
8221,VID_11418,14
8222,VID_9425,8
8223,VID_4547,331
8224,VID_14830,233
8225,VID_14790,20
8226,VID_8135,20
8227,VID_14495,10
8228,VID_20656,24
8229,VID_12536,5
8230,VID_3827,39
8231,VID_16216,5
8232,VID_19271,10
8233,VID_14561,10
8234,VID_8007,10
8235,VID_7146,0
8236,VID_10217,1207
8237,VID_829,0
8238,VID_15473,3
8239,VID_11235,49
8240,VID_7980,927
8241,VID_17478,13
8242,VID_15769,39
8243,VID_10817,32
8244,VID_18668,5
8245,VID_14181,14
8246,VID_5463,6
8247,VID_14925,5
8248,VID_6009,5
8249,VID_1866,4
8250,VID_2884,103
8251,VID_14846,1
8252,VID_21587,5
8253,VID_16816,7
8254,VID_3317,0
8255,VID_7158,6
8256,VID_20684,7
8257,VID_20778,57
8258,VID_16845,7
8259,VID_15126,7
8260,VID_375,1
8261,VID_15560,0
8262,VID_7149,18
8263,VID_11069,16
8264,VID_22745,166
8265,VID_22478,0
8266,VID_1479,14
8267,VID_17569,18
8268,VID_13769,2
8269,VID_8916,0
8270,VID_23544,18
8271,VID_3163,10
8272,VID_9516,0
8273,VID_12250,20
8274,VID_3682,10
8275,VID_17864,52
8276,VID_13035,19
8277,VID_9236,5131
8278,VID_12820,39
8279,VID_6561,12
8280,VID_23555,7
8281,VID_4767,0
8282,VID_3419,5
8283,VID_6766,54
8284,VID_21078,10
8285,VID_4021,434
8286,VID_3228,4
8287,VID_21247,6
8288,VID_10223,32
8289,VID_21180,17
8290,VID_22032,11
8291,VID_21329,9
8292,VID_8011,13
8293,VID_22770,15
8294,VID_15059,56
8295,VID_19257,0
8296,VID_185,0
8297,VID_16802,17
8298,VID_17286,9
8299,VID_2703,42
8300,VID_15125,20
8301,VID_10389,0
8302,VID_22094,35
8303,VID_9569,42
8304,VID_22338,17
8305,VID_19116,3
8306,VID_6127,14
8307,VID_21196,27
8308,VID_17866,13
8309,VID_9645,0
8310,VID_20530,73
8311,VID_13015,120
8312,VID_13441,165
8313,VID_17355,1692
8314,VID_11003,9
8315,VID_17352,224
8316,VID_6990,132
8317,VID_16152,14
8318,VID_12898,10
8319,VID_10309,10
8320,VID_15334,12
8321,VID_8787,0
8322,VID_13369,219
8323,VID_13890,57
8324,VID_16104,5
8325,VID_14844,4
8326,VID_11280,0
8327,VID_13290,0
8328,VID_7508,0
8329,VID_15814,19
8330,VID_12177,83
8331,VID_16219,2
8332,VID_20029,12
8333,VID_18308,6
8334,VID_6616,9
8335,VID_7179,9
8336,VID_6229,10
8337,VID_19741,0
8338,VID_5039,241
8339,VID_7367,4
8340,VID_13183,41
8341,VID_1833,9
8342,VID_4245,0
8343,VID_21702,478
8344,VID_4192,0
8345,VID_17959,6
8346,VID_5387,1
8347,VID_9648,0
8348,VID_17540,452
8349,VID_7064,2
8350,VID_1044,4
8351,VID_16251,10
8352,VID_2860,14
8353,VID_1119,0
8354,VID_18939,13
8355,VID_21036,3
8356,VID_10672,8
8357,VID_10391,8
8358,VID_17485,1
8359,VID_9306,9
8360,VID_819,16
8361,VID_19915,20
8362,VID_9189,6
8363,VID_13475,0
8364,VID_3698,4
8365,VID_11842,12
8366,VID_2057,11
8367,VID_10444,2
8368,VID_12534,4
8369,VID_14143,24
8370,VID_5637,31
8371,VID_8689,9
8372,VID_10135,8
8373,VID_1726,7
8374,VID_14122,7
8375,VID_14080,9
8376,VID_20129,2
8377,VID_19564,8
8378,VID_7206,0
8379,VID_12342,34
8380,VID_849,8
8381,VID_11976,8
8382,VID_9936,7
8383,VID_6119,9
8384,VID_23735,0
8385,VID_6900,4
8386,VID_8143,12
8387,VID_23689,8734
8388,VID_10727,3
8389,VID_13319,1
8390,VID_11538,14
8391,VID_23606,242
8392,VID_16780,9
8393,VID_16704,27
8394,VID_17689,1
8395,VID_13997,6
8396,VID_2316,0
8397,VID_7160,10
8398,VID_20175,9
8399,VID_23646,8
8400,VID_6348,14
8401,VID_2251,3
8402,VID_12654,7
8403,VID_22706,17
8404,VID_14796,0
8405,VID_51,9
8406,VID_973,5
8407,VID_16241,2
8408,VID_12269,0
8409,VID_19867,0
8410,VID_3289,10
8411,VID_18656,9
8412,VID_7118,15
8413,VID_23420,0
8414,VID_16163,3
8415,VID_15300,0
8416,VID_18321,8
8417,VID_19595,15
8418,VID_17240,0
8419,VID_7385,8
8420,VID_10879,95
8421,VID_14115,8
8422,VID_21427,8
8423,VID_3758,11
8424,VID_3321,16
8425,VID_6045,8
8426,VID_20661,11
8427,VID_8711,39
8428,VID_18750,22
8429,VID_5620,6
8430,VID_6824,8
8431,VID_22940,12
8432,VID_6425,37
8433,VID_17903,2
8434,VID_14416,4
8435,VID_2265,0
8436,VID_16740,12
8437,VID_17291,22
8438,VID_14944,228
8439,VID_13823,0
8440,VID_18886,0
8441,VID_12117,9
8442,VID_9560,0
8443,VID_10423,6
8444,VID_1428,15
8445,VID_9201,12
8446,VID_20259,0
8447,VID_6723,40
8448,VID_14005,12
8449,VID_2982,0
8450,VID_16262,71
8451,VID_23535,12
8452,VID_1170,5
8453,VID_3334,0
8454,VID_240,0
8455,VID_11826,1222
8456,VID_21086,16
8457,VID_19131,5
8458,VID_4413,33
8459,VID_3705,11
8460,VID_1788,0
8461,VID_12413,7
8462,VID_18749,19081
8463,VID_16182,6
8464,VID_1103,2
8465,VID_21448,7
8466,VID_1015,5
8467,VID_16883,4
8468,VID_7406,7
8469,VID_22175,11
8470,VID_205,12
8471,VID_3848,11
8472,VID_16058,0
8473,VID_3370,16
8474,VID_2145,1505
8475,VID_6743,14
8476,VID_5430,8
8477,VID_18043,0
8478,VID_6515,9
8479,VID_18544,0
8480,VID_21075,1498
8481,VID_10220,3
8482,VID_17715,174
8483,VID_125,8
8484,VID_19772,26
8485,VID_20878,7
8486,VID_11965,17
8487,VID_23718,2
8488,VID_15547,5
8489,VID_18641,4
8490,VID_20070,15
8491,VID_12694,77
8492,VID_19989,0
8493,VID_5880,4
8494,VID_18755,77
8495,VID_10949,51
8496,VID_1905,34
8497,VID_299,14
8498,VID_10501,4
8499,VID_11485,11
8500,VID_130,6
8501,VID_10001,5
8502,VID_1636,8
8503,VID_318,0
8504,VID_2602,18
8505,VID_2931,16
8506,VID_5852,10
8507,VID_8176,0
8508,VID_6542,3
8509,VID_17319,11
8510,VID_20087,4
8511,VID_507,13
8512,VID_11894,0
8513,VID_19732,22
8514,VID_5818,7
8515,VID_22864,11
8516,VID_8551,491
8517,VID_5465,12
8518,VID_20524,27
8519,VID_12829,62
8520,VID_3114,11
8521,VID_7754,2
8522,VID_3466,9
8523,VID_13560,9
8524,VID_12048,3259
8525,VID_16210,2
8526,VID_19455,11
8527,VID_16049,12
8528,VID_19659,60
8529,VID_19451,13
8530,VID_14956,4
8531,VID_13957,8
8532,VID_12402,12
8533,VID_18369,9
8534,VID_7985,0
8535,VID_16796,2
8536,VID_2746,10
8537,VID_10415,36
8538,VID_16194,5
8539,VID_23129,11
8540,VID_516,6
8541,VID_17525,13
8542,VID_17972,3
8543,VID_7927,33
8544,VID_2944,7
8545,VID_8195,6
8546,VID_18973,15
8547,VID_5849,7
8548,VID_8494,319
